CSV Converter: v1.050,Filter: v1.008,File system version: v4,Unit: 174,Time stamps indicate the beginning of the averaging period,38m is a fixed reference measurement,The GPS field contains WGS84 datum and the latitude and longitude are in degrees and decimal minutes correct to the nearest 0.001 minutes,Measurement heights: 148m 90m 69m 44m 19m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time and Date,Status Flags,Battery (V),Generator (V),Optics Temp. (C),Electronics Temp. (C),Battery Temp. (C),GPS Data,ZephIR Bearing (deg),Tilt (degs),Air Temp. (C),Pressure (mbar),Humidity (%),MET Wind Speed (m/s),MET Direction (deg),Raining,Packets in Average at 148m,Wind Direction (deg) at 148m,Horizontal Wind Speed (m/s) at 148m,Vertical Wind Speed (m/s) at 148m,Horizontal Std.Dev. (m/s) at 148m,Horizontal Variance ((m/s)^2) at 148m,Horizontal Min (m/s) at 148m,Horizontal Max (m/s) at 148m,TI at 148m,Packets in Average at 90m,Wind Direction (deg) at 90m,Horizontal Wind Speed (m/s) at 90m,Vertical Wind Speed (m/s) at 90m,Horizontal Std.Dev. (m/s) at 90m,Horizontal Variance ((m/s)^2) at 90m,Horizontal Min (m/s) at 90m,Horizontal Max (m/s) at 90m,TI at 90m,Packets in Average at 69m,Wind Direction (deg) at 69m,Horizontal Wind Speed (m/s) at 69m,Vertical Wind Speed (m/s) at 69m,Horizontal Std.Dev. (m/s) at 69m,Horizontal Variance ((m/s)^2) at 69m,Horizontal Min (m/s) at 69m,Horizontal Max (m/s) at 69m,TI at 69m,Packets in Average at 44m,Wind Direction (deg) at 44m,Horizontal Wind Speed (m/s) at 44m,Vertical Wind Speed (m/s) at 44m,Horizontal Std.Dev. (m/s) at 44m,Horizontal Variance ((m/s)^2) at 44m,Horizontal Min (m/s) at 44m,Horizontal Max (m/s) at 44m,TI at 44m,Packets in Average at 19m,Wind Direction (deg) at 19m,Horizontal Wind Speed (m/s) at 19m,Vertical Wind Speed (m/s) at 19m,Horizontal Std.Dev. (m/s) at 19m,Horizontal Variance ((m/s)^2) at 19m,Horizontal Min (m/s) at 19m,Horizontal Max (m/s) at 19m,TI at 19m
05/09/2013 15:40,Green,27.003,2.26,30.6,35.3,28.9,N51535759W8296568,340.533,0.6,16.4,1010.1,54.4,0.6,333.259,0,26,325.384,5.285,-0.103,0.401,0.161,4.69,6.322,0.0924972,26,326.431,4.934,0.185,0.417,0.174,4.239,5.521,0.1030771,25,328.378,4.716,0.038,0.509,0.259,3.559,5.523,0.1316102,25,330.333,4.46,0.063,0.798,0.636,2.798,5.607,0.2181095,25,332.998,4.049,0.054,0.874,0.765,2.34,5.641,0.2633597
05/09/2013 15:50,Green,27.016,2.26,30.6,35.3,29.5,N51535761W8296573,340.546,0.5,17.1,1010.1,54.7,0.8,314.124,0,25,315.232,5.267,0.016,0.788,0.621,3.624,7.077,0.1824983,25,316.397,5.274,-0.082,0.955,0.912,3.484,7.174,0.2208208,26,317.405,5.372,-0.014,0.989,0.978,4.026,7.297,0.2245375,25,316.331,4.905,0.069,0.987,0.973,3.313,6.728,0.2453315,25,316.494,4.513,0.049,0.96,0.921,2.756,6.222,0.2593341
05/09/2013 16:00,Green,26.999,2.26,31.2,35.3,29.5,N51535761W8296547,340.56,0.5,17.4,1010.1,51.3,3.6,332.433,0,26,321.279,6.073,-0.007,0.766,0.586,4.581,7.936,0.1537617,25,323.755,5.91,0.093,1.039,1.079,3.696,7.435,0.2143293,24,324.188,5.904,0.099,0.924,0.854,3.602,7.135,0.1908757,26,320.259,5.496,-0.102,0.862,0.743,3.825,7.169,0.1912262,26,314.618,5.006,-0.163,1.108,1.227,3.094,6.757,0.2699082
05/09/2013 16:10,Green,27.012,2.26,31.2,35.8,30.1,N51535786W8296570,340.522,0.5,17.4,1010,52.8,2,329.862,0,25,332.497,7.211,0.017,0.722,0.521,5.053,8.165,0.1220376,26,329.651,7.176,0.122,1.112,1.236,4.067,8.964,0.1889381,25,327.475,6.58,-0.16,1.111,1.234,3.741,8.908,0.2059206,24,325.077,5.947,0.156,1.325,1.754,3.031,8.333,0.2716064,24,324.993,5.558,-0.406,1.309,1.714,3.31,8.237,0.2872464
05/09/2013 16:20,Green,27.001,2.26,31.2,35.3,29.5,N51535781W8296568,340.498,0.5,17.1,1009.7,54.2,0.9,332.429,0,25,337.5,6.949,-0.012,0.638,0.407,5.413,8.035,0.1119326,25,337.769,6.48,0.04,0.976,0.953,4.287,8.557,0.1837634,25,337.299,6.337,0.021,1.048,1.098,3.945,9.011,0.201697,25,340.305,6.1,-0.107,1.124,1.263,4.327,8.761,0.2246652,25,344.619,5.495,0.103,1.091,1.19,2.85,7.695,0.2421069
05/09/2013 16:30,Green,27.003,2.26,31.8,35.3,29.5,N51535769W8296553,340.448,0.6,16.9,1009.9,56.6,1.8,344.869,0,26,331.859,6.601,0.044,0.818,0.669,4.609,8.619,0.1511507,25,332.244,6.019,-0.038,0.957,0.917,4.352,7.935,0.1939733,25,331.71,5.785,-0.062,1.055,1.112,3.558,7.719,0.2223461,26,328.129,5.459,-0.09,1.088,1.183,3.317,7.664,0.2429592,26,327.414,5.051,0.007,1.244,1.549,3.277,7.406,0.3004688
05/09/2013 16:40,Green,27.013,2.26,31.8,35.8,30.6,N51535766W8296573,340.423,0.4,16.6,1009.8,54.3,2.9,2.883,0,25,336.553,5.761,0.003,0.691,0.478,4.369,7.091,0.146289,25,334.532,5.68,0.04,0.808,0.653,4.164,7.178,0.1734982,25,333.576,5.592,-0.047,0.663,0.439,4.122,6.886,0.1444731,25,333.347,5.246,0.111,0.827,0.684,3.362,6.493,0.1923171,25,334.224,4.706,0.087,1.144,1.309,2.635,6.632,0.296482
05/09/2013 16:50,Green,27.01,2.26,31.2,36.4,30.1,N51535790W8296566,340.413,0.6,17.1,1010,55,0.4,18.717,0,25,344.482,5.963,-0.052,0.793,0.629,4.074,7.282,0.162258,26,345.469,5.547,0.105,0.952,0.906,3.802,7.463,0.209279,26,345.844,5.35,-0.086,0.844,0.713,3.395,7.329,0.1924638,26,346.54,5.041,-0.015,0.876,0.768,3.203,6.648,0.2120081,25,348.794,4.415,-0.079,1.069,1.142,2.681,6.117,0.2951945
05/09/2013 17:00,Green,26.998,2.26,31.8,36.4,30.6,N51535775W8296573,340.407,0.6,16.8,1009.9,55,5.4,346.225,0,26,342.506,6.337,0.152,0.532,0.283,4.701,7.465,0.1024287,26,341.711,6.366,-0.021,0.652,0.425,4.723,7.327,0.1248806,25,341.377,6.3,0.126,0.741,0.548,4.164,7.189,0.143361,25,341.246,5.973,-0.065,0.803,0.645,4.479,7.019,0.1639893,26,341.377,5.688,-0.014,0.955,0.913,3.437,7.129,0.2048228
05/09/2013 17:10,Green,27.008,2.26,31.8,36.4,30.1,N51535779W8296559,340.444,0.7,16.3,1009.8,55,3.3,330.728,0,25,341.822,5.849,0.088,0.495,0.245,4.646,6.612,0.103165,25,344.527,5.666,-0.037,0.848,0.719,4.14,7.133,0.1824682,26,345.191,5.781,-0.016,0.901,0.812,4.34,7.498,0.1900484,26,343.551,5.711,-0.16,0.87,0.756,4.258,7.181,0.1856794,26,341.213,5.701,-0.064,0.708,0.502,4.468,7.485,0.1514991
05/09/2013 17:20,Green,27.016,2.26,31.8,36.4,30.1,N51535769W8296571,340.402,0.5,15.9,1009.9,55.2,1.4,71.053,0,25,349.768,6.431,-0.05,0.409,0.167,5.84,7.455,0.07746565,25,349.988,6.066,-0.084,0.678,0.459,4.276,7.379,0.1362063,25,349.534,5.786,0.01,0.829,0.687,3.888,7.129,0.1746459,25,352.222,5.337,0.102,0.974,0.948,3.569,6.642,0.2224638,25,355.436,4.815,-0.004,0.982,0.965,3.536,7.747,0.2487909
05/09/2013 17:30,Green,27.014,2.26,32.4,36.4,30.1,N51535773W8296568,340.379,0.7,15.9,1010,56.5,2.9,338.553,0,26,346.403,6.556,0.027,0.422,0.178,5.829,7.734,0.07855496,26,346.964,6.673,0.048,0.612,0.374,4.698,7.872,0.1117808,26,346.53,6.483,0.105,0.615,0.379,4.427,7.369,0.1157571,26,345.209,6.364,0.011,0.68,0.463,4.562,7.741,0.1303373,26,346.209,5.843,-0.108,1.2,1.441,2.93,7.443,0.2505018
05/09/2013 17:40,Green,27.007,2.26,31.8,36.4,28.9,N51535751W8296596,340.343,0.6,15.9,1009.9,57.2,2.6,350.252,0,26,345.84,5.953,0.019,0.518,0.269,5.064,7.524,0.1061968,25,346.118,5.609,-0.152,0.672,0.452,4.285,6.774,0.1461735,25,345.859,5.374,0.056,0.878,0.771,3.651,6.846,0.1992583,25,343.948,5.279,0.074,0.888,0.788,3.844,6.907,0.2050635,25,343.192,5.216,-0.171,0.896,0.803,3.589,6.664,0.209544
05/09/2013 17:50,Green,27.014,2.26,31.8,35.8,28.9,N51535782W8296570,340.385,0.5,15.7,1009.8,59,2.1,337.245,0,25,349.605,4.586,-0.011,0.479,0.23,3.683,5.847,0.1274426,26,347.677,4.289,-0.092,0.594,0.353,3.255,5.427,0.1689806,25,344.964,4.226,0.131,0.587,0.345,3.305,5.199,0.1694697,25,343.238,4.188,0.111,0.698,0.488,2.691,5.28,0.2033432,25,345.342,3.827,0.207,0.759,0.576,1.933,5.746,0.2418722
05/09/2013 18:00,Green,27.008,2.26,31.8,36.4,30.1,N51535773W8296580,340.389,0.7,15.2,1009.9,60,2,337.805,0,26,347.627,4.892,0.027,0.37,0.137,4.218,5.724,0.09212681,26,349.652,4.552,0.02,0.392,0.154,3.909,5.366,0.1050286,26,350.354,4.419,-0.017,0.404,0.163,3.617,5.195,0.1115481,26,349.284,4.227,-0.013,0.457,0.209,3.07,5.045,0.1318787,26,345.865,3.947,0.027,0.46,0.211,2.524,4.747,0.1419999
05/09/2013 18:10,Green,27.006,2.26,31.8,36.4,30.6,N51535792W8296534,340.32,0.6,14.7,1009.7,61.4,2,338.086,0,25,350.805,4.942,0.015,0.418,0.174,4.457,5.912,0.1030349,25,350.352,4.414,-0.033,0.376,0.141,3.776,5.424,0.1038344,26,349.421,4.169,-0.012,0.426,0.181,3.435,5.011,0.1245145,25,350.191,3.813,0.022,0.482,0.232,2.918,4.647,0.1540595,25,346.81,3.187,-0.031,0.531,0.282,2.205,4.322,0.2030774
05/09/2013 18:20,Green,26.997,2.26,31.8,35.8,30.6,N51535772W8296555,340.372,0.7,15.3,1009.7,60.7,1,344.834,0,25,346.75,4.93,0.091,0.531,0.281,3.862,6.011,0.1312476,25,344.749,4.261,0.063,0.652,0.425,2.784,5.463,0.1866033,25,342.44,3.854,-0.145,0.636,0.405,2.426,4.959,0.2013952,26,341.133,3.529,0.102,0.616,0.379,2.389,4.728,0.2127349,25,346.374,3.066,-0.002,0.352,0.124,2.371,3.728,0.1401651
05/09/2013 18:30,Green,27.004,2.26,31.2,36.4,30.1,N51535782W8296566,340.398,0.6,14.8,1009.9,61.1,0.4,349.459,0,26,347.298,4.902,-0.053,0.494,0.244,3.906,5.924,0.1229996,26,344.922,4.32,-0.021,0.704,0.496,3.005,5.463,0.1987761,25,343.206,3.971,-0.03,0.801,0.641,2.624,5.572,0.2459847,25,340.973,3.438,-0.011,0.737,0.543,2.104,5.169,0.2613932,26,342.217,2.896,0.123,0.813,0.661,1.846,5.057,0.3424084
05/09/2013 18:40,Green,27.01,2.26,31.2,36.4,30.1,N51535777W8296577,340.413,0.8,14.3,1010,62.5,3.3,332.706,0,25,344.974,4.264,-0.005,0.43,0.185,3.441,5.147,0.1229059,25,345.377,3.163,0.067,0.711,0.505,2.22,4.481,0.2740002,26,343.209,2.878,-0.02,0.728,0.53,1.653,4.322,0.3082954,25,338.78,2.506,-0.013,0.564,0.318,1.564,3.567,0.2744195,25,344.69,2.185,-0.019,0.58,0.336,1.235,3.983,0.3235945
05/09/2013 18:50,Green,27.014,2.26,30.6,35.8,30.1,N51535784W8296570,340.467,0.8,14,1010,64.1,0.3,334.957,0,25,344.477,3.768,0.02,0.417,0.174,3.07,4.897,0.1349689,25,339.209,2.807,0.086,0.539,0.291,1.825,4.079,0.2342669,25,335.68,2.513,0.073,0.458,0.21,1.771,3.535,0.2224481,25,328.349,2.333,0.051,0.586,0.344,1.317,3.504,0.3064034,25,323.442,2.129,0.024,0.579,0.335,1.239,3.316,0.3316586
05/09/2013 19:00,Green,26.999,2.26,30.6,35.8,30.1,N51535771W8296567,340.389,0.4,13.6,1010.2,65.6,1.4,337.141,0,26,345.856,4.437,0.036,0.417,0.174,3.688,5.17,0.1146049,26,340.25,3.442,-0.035,0.411,0.169,2.719,4.056,0.1454491,25,336.07,3.239,0.011,0.426,0.182,2.607,4.095,0.1604963,25,331.433,3.089,-0.038,0.51,0.26,2.176,4.464,0.2013345,26,321.902,2.852,0.031,0.53,0.281,1.879,3.983,0.226624
05/09/2013 19:10,Green,27.009,2.26,30.6,36.4,30.1,N51535774W8296564,340.438,1,13.3,1010.2,66,1.6,337.845,0,25,340.895,3.976,-0.074,0.257,0.066,3.615,4.601,0.0788134,25,332.297,2.985,0.038,0.298,0.089,2.488,3.606,0.1218112,25,329.287,2.677,0.019,0.298,0.089,2.196,3.429,0.1355799,25,322.947,2.42,-0.006,0.299,0.089,1.854,3.266,0.1507025,25,310.816,2.309,-0.078,0.294,0.086,1.551,2.913,0.1552489
05/09/2013 19:20,Green,27.006,2.26,30.1,35.8,30.1,N51535784W8296572,340.443,0.9,13,1010.3,66.5,1.1,348.87,0,25,342.426,4.829,-0.099,0.359,0.129,4.286,5.507,0.09077982,25,335.825,3.415,0.001,0.406,0.165,2.788,4.049,0.1448693,26,330.761,3.043,-0.013,0.363,0.132,2.427,3.693,0.1456799,26,320.021,2.641,-0.034,0.383,0.147,2.138,3.492,0.176771,25,309.458,2.271,0.03,0.358,0.128,1.436,3.216,0.1924722
05/09/2013 19:30,Green,26.995,2.26,30.1,35.8,30.1,N51535782W8296550,340.47,0.9,12.7,1010.1,67.1,0.8,351.517,0,26,343.909,5.728,-0.006,0.128,0.016,5.367,5.959,0.02729379,26,338.774,4.454,-0.018,0.199,0.039,4.009,4.914,0.05435662,26,335.57,3.889,0.006,0.212,0.045,3.492,4.268,0.06661494,25,329.783,3.204,0.018,0.188,0.036,2.94,3.816,0.07173156,26,321.173,2.532,-0.035,0.244,0.059,2.209,3.31,0.1174779
05/09/2013 19:40,Green,27.005,2.26,30.1,35.8,30.1,N51535768W8296577,340.471,0.6,12.4,1010.1,67.9,0.8,323.855,0,25,343.215,5.743,0.117,0.108,0.012,5.567,5.963,0.02284199,25,338.641,4.744,-0.085,0.074,0.006,4.633,4.946,0.01911185,25,335.448,4.15,-0.073,0.168,0.028,3.901,4.568,0.04940273,26,330.212,3.356,0.025,0.209,0.044,2.96,3.727,0.07595738,26,325.143,2.47,-0.016,0.326,0.106,1.707,2.924,0.1609078
05/09/2013 19:50,Green,26.997,2.26,30.1,35.8,29.5,N51535779W8296572,340.418,1.1,12,1010,69,0.6,327.17,0,26,351.228,5.409,-0.054,0.101,0.01,5.253,5.665,0.0227261,25,347.428,4.34,-0.024,0.27,0.073,3.591,4.877,0.07582606,25,345.001,3.607,0.012,0.27,0.073,2.934,4.086,0.09141634,25,339.477,2.645,-0.006,0.208,0.043,2.244,3.025,0.09583148,25,323.63,2.021,0.001,0.224,0.05,1.695,2.721,0.1350277
05/09/2013 20:00,Green,26.996,2.26,30.6,35.8,30.1,N51535780W8296575,340.393,0.6,11.8,1010.2,69.5,0.6,348.208,0,25,353.662,5.28,0.007,0.117,0.014,5.038,5.569,0.02705686,26,350.318,4.372,-0.011,0.218,0.048,3.952,4.801,0.06088886,26,346.613,3.694,0.003,0.318,0.101,3.206,4.32,0.1050471,26,342.048,2.741,0.014,0.323,0.104,2.215,3.306,0.1436214,26,330.365,2.03,-0.01,0.256,0.066,1.298,2.718,0.1538848
05/09/2013 20:10,Green,27,2.26,29.5,35.8,30.1,N51535757W8296590,340.346,0.7,11.7,1010.1,70,0.3,353.145,0,26,349.658,5.213,-0.044,0.395,0.156,4.382,5.606,0.09236168,25,346.2,4.108,-0.016,0.311,0.097,3.548,4.463,0.09222947,25,342.586,3.571,0.015,0.241,0.058,3.094,4.064,0.08240819,25,337.206,2.919,-0.039,0.236,0.056,2.568,3.507,0.09868358,25,329.149,2.211,-0.047,0.212,0.045,1.757,2.692,0.1171341
05/09/2013 20:20,Green,26.99,2.26,29.5,35.8,30.1,N51535784W8296585,340.352,0.7,11.8,1010.2,70.6,0.6,3.561,0,25,347.189,4.4,-0.035,0.187,0.035,4.026,4.749,0.05172043,26,341.49,3.46,0.027,0.19,0.036,3.007,3.774,0.06698055,26,338.295,3.131,0.028,0.187,0.035,2.757,3.592,0.07274915,25,335.925,2.747,-0.007,0.169,0.028,2.349,3.005,0.07485607,25,324.868,2.172,0.021,0.196,0.038,1.728,2.432,0.1100082
05/09/2013 20:30,Green,27.002,2.26,29.5,35.8,30.1,N51535757W8296577,340.332,0.7,11.4,1010.1,72.5,0.6,329.242,0,26,341.831,4.496,0.022,0.245,0.06,3.84,4.806,0.06657264,26,332.429,3.572,0.006,0.179,0.032,3.132,3.882,0.06095644,25,326.871,3.278,0.037,0.204,0.042,2.948,3.716,0.07593526,26,322.042,3.081,0.026,0.238,0.057,2.589,3.505,0.09421613,26,315.042,2.58,0.032,0.436,0.19,1.507,3.091,0.2058867
05/09/2013 20:40,Green,26.997,2.26,28.9,35.8,30.1,N51535761W8296563,340.318,1,11.1,1010,73.4,0.5,330.139,0,25,335.38,4.46,-0.01,0.196,0.038,3.886,4.685,0.05353923,25,325.042,3.892,-0.041,0.205,0.042,3.601,4.388,0.06421845,26,321.889,3.747,-0.006,0.226,0.051,3.241,4.522,0.07346973,26,320.341,3.392,-0.003,0.335,0.112,2.694,4.346,0.1204522,25,317.251,2.656,0.003,0.407,0.166,1.835,3.248,0.1870906
05/09/2013 20:50,Green,26.993,2.26,28.9,35.8,30.1,N51535769W8296586,340.34,1,11.1,1010.1,74,0.9,338.158,0,25,340.013,3.856,0.02,0.182,0.033,3.53,4.155,0.05746664,25,330.559,3.567,-0.027,0.164,0.027,3.326,3.959,0.05594725,25,327.528,3.358,0.061,0.17,0.029,3.115,3.688,0.06158802,25,327.542,2.715,0.028,0.233,0.054,2.317,3.223,0.1046236,26,316.49,1.857,-0.024,0.201,0.04,1.495,2.234,0.1318859
05/09/2013 21:00,Green,26.985,2.26,29.5,35.8,30.1,N51535774W8296557,340.32,1,10.9,1010.1,74.5,1,335.935,0,26,346.11,4.014,0.015,0.105,0.011,3.767,4.156,0.031808,26,338.251,3.394,-0.015,0.095,0.009,3.166,3.583,0.03415849,26,331.595,3.307,0.047,0.087,0.007,3.194,3.544,0.03191514,26,326.739,3.151,0.033,0.185,0.034,2.812,3.444,0.07164694,26,326.776,2.322,-0.001,0.222,0.049,1.874,2.859,0.1165696
05/09/2013 21:10,Green,26.995,2.26,28.3,35.8,29.5,N51535765W8296586,340.36,0.9,10.6,1010.1,74.7,0.3,340.529,0,25,342.192,3.73,-0.039,0.154,0.024,3.355,3.957,0.05043859,25,328.605,3.402,0.049,0.109,0.012,3.145,3.608,0.03923529,25,322.584,3.435,0.003,0.123,0.015,3.202,3.678,0.0435245,25,316.738,3.225,-0.006,0.135,0.018,2.913,3.548,0.05120738,25,306.809,2.431,-0.066,0.207,0.043,1.934,2.823,0.1038262
05/09/2013 21:20,Green,27.004,2.26,28.3,35.3,28.9,N51535760W8296567,340.33,0.9,10.7,1010.2,74.5,1.1,341.742,0,26,337.831,4.138,-0.084,0.223,0.05,3.671,4.604,0.06562025,26,321.922,3.339,-0.007,0.182,0.033,3.081,3.701,0.06647632,26,310.337,2.988,0.03,0.314,0.099,2.617,3.698,0.1281752,25,293.508,2.619,0.053,0.208,0.043,2.284,3.084,0.09676163,25,283.454,2.206,0.011,0.247,0.061,1.727,2.569,0.136463
05/09/2013 21:30,Green,27.003,2.26,28.3,35.8,29.5,N51535756W8296576,340.339,0.9,10.4,1010.2,75.8,0.4,351.097,0,26,340.586,3.71,-0.013,0.207,0.043,3.389,4.182,0.06819926,26,325.76,2.945,0.005,0.213,0.046,2.568,3.504,0.08837538,26,315.712,2.622,0.01,0.291,0.085,2.151,3.211,0.1352305,26,298.948,2.26,0.022,0.349,0.122,1.78,2.979,0.1884752,26,282.354,1.763,-0.015,0.185,0.034,1.405,2.089,0.1280966
05/09/2013 21:40,Green,26.988,2.26,28.3,35.3,30.1,N51535769W8296583,340.305,0.9,10.3,1010.2,76.6,0,355.696,0,25,352.052,3.358,0.002,0.127,0.016,3.164,3.754,0.04615515,25,343.554,2.055,-0.012,0.195,0.038,1.832,2.506,0.1156993,25,335.99,1.568,0.005,0.241,0.058,1.328,2.145,0.1876095,26,310.712,1.304,-0.02,0.272,0.074,0.989,1.831,0.254687,26,288.436,0.969,0.002,0.154,0.024,0.756,1.356,0.1934552
05/09/2013 21:50,Green,26.998,2.26,28.3,35.3,30.1,N51535789W8296567,340.309,0.7,10,1010.1,76,0.5,9.585,0,26,352.015,3.625,-0.012,0.196,0.039,3.359,3.951,0.0660086,26,346.522,1.908,0.035,0.148,0.022,1.651,2.236,0.09461705,26,339.22,1.389,-0.013,0.106,0.011,1.158,1.604,0.09292364,25,294.406,1.143,0.01,0.092,0.008,0.988,1.4,0.09836165,25,268.315,1.19,0.007,0.114,0.013,0.948,1.51,0.1165594
05/09/2013 22:00,Green,26.998,2.26,28.3,35.3,29.5,N51535741W8296579,340.317,0.7,10.1,1010,76.1,0.8,347.763,0,26,349.521,3.29,-0.04,0.349,0.122,2.587,3.84,0.1294898,26,344.019,1.644,0,0.167,0.028,1.248,2.01,0.1237502,25,314.6,1.356,0,0.078,0.006,1.182,1.494,0.06974792,26,277.249,1.375,0.023,0.13,0.017,1.133,1.59,0.1154664,26,275.143,1.683,0.017,0.19,0.036,1.44,2.039,0.1379956
05/09/2013 22:10,Green,27.003,2.26,27.8,35.3,29.5,N51535778W8296556,340.32,1.1,9.8,1009.9,76.4,0.3,352.461,0,25,351.547,2.414,-0.004,0.326,0.106,1.861,3.123,0.1648124,25,350.541,1.372,-0.016,0.18,0.032,1.046,1.81,0.159635,26,337.949,1.159,0.004,0.114,0.013,0.906,1.388,0.1205134,26,315.553,1.165,0.007,0.112,0.013,0.958,1.398,0.1176052,25,304.682,1.627,0.052,0.255,0.065,1.092,1.979,0.1912309
05/09/2013 22:20,Green,26.996,2.26,27.8,35.3,29.5,N51535745W8296583,340.3,0.9,9.7,1010,77.4,0.8,3.904,0,25,345.117,3.364,0.05,0.168,0.028,3.049,3.648,0.06107033,25,337.101,2.098,0.022,0.22,0.048,1.851,2.621,0.1277913,25,331.339,1.717,0.017,0.237,0.056,1.375,2.3,0.1686496,25,318.21,1.573,-0.019,0.209,0.044,1.316,2.013,0.1619102,26,305.562,1.892,0.026,0.08,0.006,1.729,2.021,0.05185501
05/09/2013 22:30,Green,27.001,2.26,27.8,35.3,29.5,N51535780W8296559,340.305,0.7,9.8,1009.9,77.7,0.9,337.713,0,26,347.12,3.952,0.038,0.098,0.01,3.683,4.055,0.03029426,26,330.282,2.851,-0.029,0.102,0.01,2.643,3.039,0.04342409,26,327.775,2.434,0.049,0.133,0.018,2.151,2.628,0.06687234,25,318.232,1.907,0.002,0.176,0.031,1.564,2.174,0.1128428,25,282.386,1.707,-0.007,0.128,0.016,1.398,1.906,0.09151042
05/09/2013 22:40,Green,26.994,2.26,27.2,35.3,29.5,N51535756W8296572,340.328,0.7,9.9,1009.9,77.8,0.7,3.052,0,25,348.294,3.727,0.061,0.197,0.039,2.987,3.931,0.0643094,25,329.508,2.52,-0.017,0.225,0.051,1.857,2.765,0.1089708,25,319.885,2.021,-0.009,0.167,0.028,1.657,2.298,0.1005288,26,296.188,1.623,-0.017,0.321,0.103,1.136,2.338,0.2409077,25,269.258,1.613,-0.004,0.279,0.078,0.959,2.066,0.2108569
05/09/2013 22:50,Green,27,2.26,27.8,35.3,29.5,N51535777W8296563,340.321,1.4,9.8,1009.8,77,0.2,10.609,0,25,351.636,2.601,0.036,0.262,0.069,2.196,3.215,0.1229388,25,351.389,1.471,0.009,0.182,0.033,1.191,1.904,0.1509094,25,348.813,1.204,-0.004,0.174,0.03,1.022,1.662,0.1758359,25,276.111,1.057,-0.001,0.128,0.016,0.919,1.445,0.1473536,26,259.977,1.155,0.026,0.158,0.025,0.878,1.473,0.1665104
05/09/2013 23:00,Green,26.989,2.26,27.8,35.3,29.5,N51535764W8296590,340.353,0.7,9.9,1009.7,76.8,0.6,9.104,0,26,331.827,2.609,-0.01,0.284,0.081,2.026,3.127,0.1326429,26,333.34,1.569,-0.016,0.178,0.032,1.282,1.923,0.1383752,26,329.762,1.306,0.002,0.128,0.016,1.116,1.604,0.1192779,26,286.932,1.124,-0.014,0.112,0.012,0.957,1.369,0.1209704,25,266.574,1.317,0.034,0.215,0.046,0.942,1.782,0.1993555
05/09/2013 23:10,Green,27,2.26,28.3,35.3,29.5,N51535779W8296582,340.335,0.8,10.1,1009.5,76.8,0.3,15.229,0,25,348.22,3.082,-0.019,0.33,0.109,2.468,3.666,0.1307006,25,338.354,1.59,0.023,0.193,0.037,1.211,1.987,0.1481363,25,324.846,1.279,0.007,0.129,0.017,1.036,1.539,0.1232904,25,270.227,1.241,-0.031,0.17,0.029,1.007,1.611,0.166806,26,250.213,1.226,-0.04,0.269,0.072,0.84,1.893,0.2674071
05/09/2013 23:20,Green,27.001,2.26,27.8,35.3,29.5,N51535782W8296562,340.378,1.1,10,1009.4,76.5,0.4,29.101,0,25,193.338,2.463,0.036,0.386,0.149,1.906,3.021,0.1911716,25,197.94,1.421,0.038,0.19,0.036,1.156,1.697,0.1632283,25,114.631,1.286,-0.037,0.184,0.034,0.966,1.668,0.1741711,25,153.186,1.221,0,0.192,0.037,0.944,1.689,0.1912752,25,329.707,1.142,0.057,0.129,0.017,0.943,1.531,0.1377896
05/09/2013 23:30,Green,27.023,2.26,27.2,35.3,29.5,N51535766W8296559,340.422,0.9,10.1,1009.3,76.6,0.3,13.203,1,26,351.056,2.366,-0.028,0.226,0.051,2.028,2.75,0.1164327,26,18.533,1.24,0.017,0.109,0.012,1.081,1.514,0.1072088,26,117.033,1.152,-0.011,0.071,0.005,0.999,1.266,0.07483811,25,92.877,1.15,-0.003,0.138,0.019,0.941,1.476,0.1464365,25,104.273,1.117,-0.023,0.27,0.073,0.702,1.665,0.2945937
05/09/2013 23:40,Green,27.002,2.26,27.8,34.7,29.5,N51535770W8296568,340.386,1.1,10.1,1009.5,76.8,1.6,0.667,0,25,180.027,2.989,0.102,0.376,0.141,2.29,3.566,0.1533031,25,7.531,1.539,0.003,0.171,0.029,1.13,1.792,0.1358835,25,120.373,1.343,0.017,0.086,0.007,1.118,1.573,0.07836936,26,103.936,1.852,0.005,0.185,0.034,1.415,2.178,0.1219586,25,108.794,1.925,-0.014,0.338,0.114,1.38,2.615,0.2140768
05/09/2013 23:50,Green,27.003,2.26,27.2,34.7,29.5,N51535772W8296568,340.364,1,9.9,1009.3,78.1,0.4,345.757,0,25,178.455,3.438,0.01,0.147,0.022,3.206,3.674,0.05218197,25,144.835,2.011,-0.019,0.151,0.023,1.725,2.261,0.09128314,25,131.596,1.673,-0.008,0.258,0.067,1.327,2.216,0.1883329,25,104.94,1.884,-0.007,0.45,0.202,1.381,2.708,0.2911679,26,100.317,2.274,0.055,0.248,0.062,1.748,2.631,0.1332057
